/atg/commerce/catalog/SecureProductCatalog:coverSku, ,TIMEFORMAT=M/d/yyyy h:mm a, ,LOCALE=en_US,
ID,acaBadge,additionalDetails,addedMaterialTypes,hasAdjustableHeadrest,hasAdjustableLumbar,altImages,archCoverAvlb,archwayID,atAGlanceContent,ar_enabled,auxiliaryMedia,bundleLinks,capCode,careFeatures,cleaningCode,collectionName,coverColor,colorDescription,colorNumber,commodityCode,colorFamilyImages,coverStatus,coverType,description,discountable,displayHeader,dynamicAttributes,endDate,faceContents,wtbFeatureImg1,wtbFeatureImg1Alt,wtbFeatureImg1Caption,wtbFeatureImg2,wtbFeatureImg2Alt,wtbFeatureImg2Caption,fractionalQuantitiesAllowed,fulfiller,grade,headerText,hasHeatMassage,hideAGlance,hideForCA,hideStillDeciding,hideForTextSearch,skuDocUrl,isPillowOptions,itemAcl,largeImage,wtbLeftImg,hasLiftFunction,linkDescription,listPrice,madeInUSABadge,manufacturer_part_number,mostPopular,isNew,nonreturnable,numberOfCushions,onSale,onlineExclusive,onlineExclusiveText,onlineOnly,patternName,pdpDefaultImage,perfectForInfo,performanceFabricFlag,cdpDefaultImage,cdpMouseOverImage,hasPower,productCategoryCode,prodCategoryDesc,belowFoldVideoMedia,isPurchaseable,quantity,fixedReplacementProducts,romanceCopy,salePrice,series,showOnline,dimensionImage,isSleeper,smallImage,sortOrder,startDate,status,stillDecidingLinks,hasStorage,template,thumbnailImage,unitOfMeasure,unsearchable,hasUsbChargingPort,useCareInstructions,belowFoldHowToMedia,videos,warrantyInfo,wearDatedId,wearability,wholesalePrice
D170636,false,Normal Fabric,,,,,true,SM6ZD170636,,false,,,DR,,WS,Major Upholstery,36,Barley,36,,,A,fabric,"Vector is a contemporary design inspired by the textural shapes and patterns seen in tree bark. Lively organic shapes sit on a canvas-like, open textured ground. The harmonious color palette is on trend with the subtle hues found in nature.",true,,,,100% Polyester,,,,,,,,,D,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Vector,,,false,,,,MU,,,true,,,,,1706,true,,,,241,,A,,,,,,false,,,,,,,2,
D170655,false,Normal Fabric,,,,,true,SM6ZD170655,,false,,,DR,,WS,Major Upholstery,55,Graphite,55,,,A,fabric,"Vector is a contemporary design inspired by the textural shapes and patterns seen in tree bark. Lively organic shapes sit on a canvas-like, open textured ground. The harmonious color palette is on trend with the subtle hues found in nature.",true,,,,100% Polyester,,,,,,,,,D,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Vector,,,false,,,,MU,,,true,,,,,1706,true,,,,242,,A,,,,,,false,,,,,,,2,
D170684,false,Normal Fabric,,,,,true,SM6ZD170684,,false,,,DR,,WS,Major Upholstery,84,Waterfall,84,,,A,fabric,"Vector is a contemporary design inspired by the textural shapes and patterns seen in tree bark. Lively organic shapes sit on a canvas-like, open textured ground. The harmonious color palette is on trend with the subtle hues found in nature.",true,,,,100% Polyester,,,,,,,,,D,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Vector,,,false,,,,MU,,,true,,,,,1706,true,,,,243,,A,,,,,,false,,,,,,,2,
D175833,false,Normal Fabric,iClean,,,,false,SM6ZD175833,,false,,,UR,,W,Major Upholstery,33,Linen,33,,,A,fabric,"A velvety texture gives i-Rhodes a plushness that invites lounging and its earthy hues contain layered tones for a hint of dimension. Cleaning is easy because it’s moisture repellent and stain resistant, making it a great choice for busy households.",true,,,,100% Polyester,,,,,,,,,D,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,i-Rhodes,,,false,,,,MU,,,false,,,,,1758,false,,,,244,,D,,,,,,true,,,,,,,16,
D175858,false,Normal Fabric,iClean,,,,false,SM6ZD175858,,false,,,UR,,W,Major Upholstery,58,Midnight,58,,,A,fabric,"A velvety texture gives i-Rhodes a plushness that invites lounging and its earthy hues contain layered tones for a hint of dimension. Cleaning is easy because it’s moisture repellent and stain resistant, making it a great choice for busy households.",true,,,,100% Polyester,,,,,,,,,D,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,i-Rhodes,,,false,,,,MU,,,false,,,,,1758,false,,,,245,,D,,,,,,true,,,,,,,16,
D175876,false,,iClean,,,,false,SM6ZD175876,,false,,,UR,,W,Major Upholstery,76,Walnut,,,,A,fabric,Major Upholstery,true,,,,100% Polyester,,,,,,,,,D,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,,,,false,,,,MU,,,false,,,,,1758,false,,,,,,D,,,,,,true,,,,,,,16,
D175956,false,Normal Fabric,iClean,,,,true,SM6ZD175956,,false,,,UR,,W,Major Upholstery,56,Graphite,56,,,A,fabric,Velvety i-Saxton is a highly textured cloth with a printed weave pattern and shadowed color variations for added contrast. This fabric is stain and moisture resistant making it easy to clean—a perfect choice for busy lives.,true,,,,100% Polyester,,,,,,,,,D,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,i-Saxton,,,false,,,,MU,,,true,,,,,1759,true,,,,248,,A,,,,,,false,,,,,,,16,
LB178162,false,Authentic Leather,,,,,false,SL6LB178162,,false,,,LM,,L,Out-sourced Sets,62,Pebble,62,,,A,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,,,,null,,,,,,,,,LB,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Visionary,,,false,,,,MU,,,true,,,,,1781,true,,,,595,,A,,,,,,false,,,,,,,9,
LB178178,false,Authentic Leather,,,,,false,SL6LB178178,,false,,,LM,,L,Out-sourced Sets,78,Walnut,78,,,A,leather,Outsourced Sets,true,,,,Leather/Vinyl,,,,,,,,,LB,,,,false,,true,,,,,,,,,false,,false,false,false,,false,,,false,Visionary,,,false,,,,MU,,,false,,,,,1781,false,,,,596,,D,,,,,,true,,,,,,,9,
LB180254,false,,,,,,false,SL6LB180254,,false,,,LM,,L,Out-sourced Sets,54,Grey,54,,,A,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,,,,Leather/Vinyl,,,,,,,,,LB,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Guinevere,,,false,,,,OS,,,true,,,,,1802,true,,,,600,,A,,,,,,false,,,,,,,8,
LB180458,false,Performance Leather,Performance,,,,false,SL6LB180458,,false,,,LM,,L,Major Upholstery,58,Pewter,58,,,P,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,,,,Leather/Vinyl,,,,,,,false,,LB,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Elite,,,false,,,,MU,,,false,,,,,1804,false,,,,603,,D,,,,,,true,,,,,,,8,
LB180459,false,Performance Leather,Performance,,,,true,SL6LB180459,,false,,,LM,,L,Major Upholstery,59,Charcoal,59,,,A,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,,,,Leather/Vinyl,,,,,,,false,,LB,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Elite,,,false,,,,MU,,,false,,,,,1804,false,,,,604,,D,,,,,,true,,,,,,,8,
LB185158,false,Performance Leather,Performance,,,,true,SL6LB185158,,false,,,LM,,L,Major Upholstery,58,Pewter,58,,,A,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,,,,Leather/Vinyl,,,,,,,false,,LB,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Camaraderie,,,false,,,,MU,,,true,,,,,1851,true,,,,608,,A,,,,,,false,,,,,,,8,
LB185175,false,Performance Leather,Performance,,,,true,SL6LB185175,,false,,,LM,,L,Major Upholstery,75,Oak,75,,,A,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,,,,null,,,,,,,false,,LB,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Camaraderie,,,false,,,,MU,,,true,,,,,1851,true,,,,609,,A,,,,,,false,,,,,,,8,
LB192935,false,Authentic Leather,,,,,true,SL6LB192935,,false,,,LM,,L,Major Upholstery,35,Ivory,35,,,P,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,true,,,Leather Mate,,,,,,,false,,LB,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Topflight,,,false,,,,MU,,,true,,,,,1929,true,,,,,,A,,,,,,false,,,,,,,9,
LB192959,false,Authentic Leather,,,,,true,SL6LB192959,,false,,,LM,,L,Major Upholstery,59,Slate,59,,,P,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,true,,,LeatherMate,,,,,,,false,,LB,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Topflight,,,false,,,,MU,,,true,,,,,1929,true,,,,,,A,,,,,,false,,,,,,,9,
LB192976,false,Authentic Leather,,,,,true,SL6LB192976,,false,,,LM,,L,Major Upholstery,76,Camel,76,,,P,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,,,,LeatherMate,,,,,,,false,,LB,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Topflight,,,false,,,,MU,,,true,,,,,1929,true,,,,,,A,,,,,,false,,,,,,,9,
LB192979,false,Authentic Leather,,,,,true,SL6LB192979,,false,,,LM,,L,Major Upholstery,79,Mineral,79,,,P,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,,,,LeatherMate,,,,,,,false,,LB,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Topflight,,,false,,,,MU,,,true,,,,,1929,true,,,,,,A,,,,,,false,,,,,,,9,
LB193065,false,Authentic Leather,,,,,false,SL6LB193065,,false,,,LM,,L,Major Upholstery,65,Ecru,65,,,P,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,,,,Leather/Vinyl,,,,,,,false,,LB,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Salvo,,,false,,,,MU,,,false,,,,,1930,false,,,,612,,D,,,,,,true,,,,,,,9,
LB202651,false,Authentic Leather,,,,,false,,,false,,,LM,,L,Vinyl Match Cover,51,Dove Grey,51,,,P,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,true,,,Leather/Vinyl,,,,,,,false,,LB,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Grandview,,,false,,,,VN,,,true,,,,,2026,true,,,,,,A,,,,,,false,,,,,,,9,
LB202659,false,Authentic Leather,,,,,false,,,false,,,LM,,L,Vinyl Match Cover,59,Otter,59,,,P,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,true,,,Leather/Vinyl,,,,,,,false,,LB,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Grandview,,,false,,,,VN,,,true,,,,,2026,true,,,,,,A,,,,,,false,,,,,,,9,
LB202675,false,Authentic Leather,,,,,false,,,false,,,LM,,L,Vinyl Match Cover,75,Chestnut,75,,,P,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,true,,,Leather/Vinyl,,,,,,,false,,LB,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Grandview,,,false,,,,VN,,,true,,,,,2026,true,,,,,,A,,,,,,false,,,,,,,9,
LB206054,false,Authentic Leather,,,,,true,SL6LB206054,,false,,,LM,,L,Major Upholstery,54,Greystone,54,,,P,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,true,,,Leather/Vinyl,,,,,,,false,,LB,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Sutton,,,false,,,,MU,,,true,,,,,2060,true,,,,,,A,,,,,,false,,,,,,,9,
LB206077,false,Authentic Leather,,,,,true,SL6LB206077,,false,,,LM,,L,Major Upholstery,77,Cognac,77,,,P,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,true,,,Leather/Vinyl,,,,,,,false,,LB,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Sutton,,,false,,,,MU,,,true,,,,,2060,true,,,,,,A,,,,,,false,,,,,,,9,
LB206087,false,Authentic Leather,,,,,false,SL6LB206087,,false,,,LM,,L,Major Upholstery,87,Navy,87,,,P,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,true,,,Leather/Vinyl,,,,,,,false,,LB,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Sutton,,,false,,,,MU,,,true,,,,,2060,true,,,,,,A,,,,,,false,,,,,,,9,
LB206132,false,Authentic Leather,,,,,true,SL6LB206132,,false,,,LM,,L,Major Upholstery,32,Oyster,32,,,P,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,true,,,Leather/Vinyl,,,,,,,false,,LB,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Gambit,,,false,,,,MU,,,true,,,,,2061,true,,,,,,A,,,,,,false,,,,,,,9,
LB206150,false,Authentic Leather,,,,,true,SL6LB206150,,false,,,LM,,L,Major Upholstery,50,Onyx,50,,,P,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,true,,,Leather/Vinyl,,,,,,,false,,LB,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Gambit,,,false,,,,MU,,,true,,,,,2061,true,,,,,,A,,,,,,false,,,,,,,9,
LB206159,false,Authentic Leather,,,,,true,SL6LB206159,,false,,,LM,,L,Major Upholstery,59,Graphite,59,,,P,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,true,,,Leather/Vinyl,,,,,,,false,,LB,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Gambit,,,false,,,,MU,,,true,,,,,2061,true,,,,,,A,,,,,,false,,,,,,,9,
LB206175,false,Authentic Leather,,,,,true,SL6LB206175,,false,,,LM,,L,Major Upholstery,75,Stone,75,,,P,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,true,,,Leather/Vinyl,,,,,,,false,,LB,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Gambit,,,false,,,,MU,,,true,,,,,2061,true,,,,,,A,,,,,,false,,,,,,,9,
LB206178,false,Authentic Leather,,,,,true,SL6LB206178,,false,,,LM,,L,Major Upholstery,78,Otter,78,,,P,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,true,,,Leather/Vinyl,,,,,,,false,,LB,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Gambit,,,false,,,,MU,,,true,,,,,2061,true,,,,,,A,,,,,,false,,,,,,,9,
LB206219,false,Authentic Leather,,,,,true,SL6LB206219,,false,,,LM,,L,Major Upholstery,19,Chestnut,19,,,P,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,true,,,Leather/Vinyl,,,,,,,false,,LB,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Clifton,,,false,,,,MU,,,true,,,,,2062,true,,,,,,A,,,,,,false,,,,,,,9,
LB206229,false,Authentic Leather,,,,,true,SL6LB206229,,false,,,LM,,L,Major Upholstery,29,Olive,29,,,P,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,true,,,Leather/Vinyl,,,,,,,false,,LB,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Clifton,,,false,,,,MU,,,true,,,,,2062,true,,,,,,A,,,,,,false,,,,,,,9,
LB206278,false,Authentic Leather,,,,,true,SL6LB206278,,false,,,LM,,L,Major Upholstery,78,Walnut,78,,,P,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,true,,,Leather/Vinyl,,,,,,,false,,LB,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Clifton,,,false,,,,MU,,,true,,,,,2062,true,,,,,,A,,,,,,false,,,,,,,9,
LB206279,false,Authentic Leather,,,,,true,SL6LB206279,,false,,,LM,,L,Major Upholstery,79,Dark Chocolate,79,,,P,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,true,,,Leather/Vinyl,,,,,,,false,,LB,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Clifton,,,false,,,,MU,,,true,,,,,2062,true,,,,,,A,,,,,,false,,,,,,,9,
LB206332,false,,,,,,true,SL6LB206332,,false,,,LM,,L,Major Upholstery,32,Oyster,,,,P,leather,"For understated luxury and durability, the buttery fine-grained leather of Dean is a brilliant selection. Saturated earthy tones are given depth and texture with subtle pebbling and mottling for a refined look that’s timeless and sophisticated. ",true,true,,,null,,,,,,,false,,LB,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,,,,false,,,,MU,,,true,,,,,2063,true,,,,,,A,,,,,,false,,,,,,,9,
LB206357,false,,,,,,true,SL6LB206357,,false,,,LM,,L,Major Upholstery,57,Blue Grey,,,,P,leather,"For understated luxury and durability, the buttery fine-grained leather of Dean is a brilliant selection. Saturated earthy tones are given depth and texture with subtle pebbling and mottling for a refined look that’s timeless and sophisticated. ",true,true,,,null,,,,,,,false,,LB,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,,,,false,,,,MU,,,true,,,,,2063,true,,,,,,A,,,,,,false,,,,,,,9,
LB206377,false,,,,,,true,SL6LB206377,,false,,,LM,,L,Major Upholstery,77,Walnut,,,,P,leather,"For understated luxury and durability, the buttery fine-grained leather of Dean is a brilliant selection. Saturated earthy tones are given depth and texture with subtle pebbling and mottling for a refined look that’s timeless and sophisticated. ",true,true,,,null,,,,,,,false,,LB,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,,,,false,,,,MU,,,true,,,,,2063,true,,,,,,A,,,,,,false,,,,,,,9,
LB206379,false,Authentic Leather,,,,,true,SL6LB206379,,false,,,LM,,L,Major Upholstery,79,Shitake,79,,,P,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,true,,,Leather/Vinyl,,,,,,,false,,LB,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Dean,,,false,,,,MU,,,true,,,,,2063,true,,,,,,A,,,,,,false,,,,,,,9,
LB206474,false,Authentic Leather,,,,,false,SL6LB206474,,false,,,LM,,L,Major Upholstery,74,Stone,74,,,P,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,true,,,Leather/Vinyl,,,,,,,false,,LB,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Opulence,,,false,,,,MU,,,true,,,,,2064,true,,,,,,A,,,,,,false,,,,,,,9,
LB206477,false,Authentic Leather,,,,,true,SL6LB206477,,false,,,LM,,L,Major Upholstery,77,Umber,77,,,P,leather,"Our wide range of leather options provide long-lasting, stylish versatility that develops even more character over time.",true,true,,,Leather/Vinyl,,,,,,,false,,LB,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,Opulence,,,false,,,,MU,,,true,,,,,2064,true,,,,,,A,,,,,,false,,,,,,,9,
LB653309,false,,,,,,false,,,false,,,LM,,L,Promotion Cover,09,Burgundy,,,,P,leather,Promotion Cover,true,,,,Leather/vinyl,,,,,,,false,,LB,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,,,,true,,,,PR,,,false,,,,,6533,false,,,,,,D,,,,,,true,,,,,,,8,
Q193417,false,,,,,,false,,,false,,,UR,,UN,Joybird,17,Zinnia,,,,P,fabric,Joybird,true,,,,null,,,,,,,false,,Q,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,,,,false,,,,JO,,,false,,,,,1934,false,,,,,,D,,,,,,true,,,,,,,2,
Q193434,false,,,,,,false,,,false,,,UR,,UN,Joybird,34,Oatmeal,,,,P,fabric,Joybird,true,,,,null,,,,,,,false,,Q,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,,,,false,,,,JO,,,false,,,,,1934,false,,,,,,D,,,,,,true,,,,,,,2,
Q193474,false,,,,,,false,,,false,,,UR,,UN,Joybird,74,Nutmeg,,,,P,fabric,Joybird,true,,,,null,,,,,,,false,,Q,,,,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,,,,false,,,,JO,,,false,,,,,1934,false,,,,,,D,,,,,,true,,,,,,,2,
C206759,false,,,,,,true,SM6ZC206759,,false,,,DR,,W,Major Upholstery,59,Onyx,,,,P,fabric,"Dark, heathered tones give Axe a tailored look that brings a hint of refinement to any space. It has a velvety, nubby texture that’s irresistibly soft. A woven backing adds enhanced heft and durability, making it ideal for an active household.",true,true,,,100% Polyester,,,,,,,false,,C,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,,,,false,,,,MU,,,true,,,,,2067,true,,,,,,A,,,,,,false,,,,,,,2,
C206764,false,,,,,,true,SM6ZC206764,,false,,,DR,,W,Major Upholstery,64,Slate,,,,P,fabric,"Dark, heathered tones give Axe a tailored look that brings a hint of refinement to any space. It has a velvety, nubby texture that’s irresistibly soft. A woven backing adds enhanced heft and durability, making it ideal for an active household.",true,true,,,100% Polyester,,,,,,,false,,C,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,,,,false,,,,MU,,,true,,,,,2067,true,,,,,,A,,,,,,false,,,,,,,2,
C206774,false,,,,,,true,SM6ZC206774,,false,,,DR,,W,Major Upholstery,74,Mocha,,,,P,fabric,"Dark, heathered tones give Axe a tailored look that brings a hint of refinement to any space. It has a velvety, nubby texture that’s irresistibly soft. A woven backing adds enhanced heft and durability, making it ideal for an active household.",true,true,,,100% Polyester,,,,,,,false,,C,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,,,,false,,,,MU,,,true,,,,,2067,true,,,,,,A,,,,,,false,,,,,,,2,
C206786,false,,,,,,true,SM6ZC206786,,false,,,DR,,W,Major Upholstery,86,Midnight,,,,P,fabric,"Dark, heathered tones give Axe a tailored look that brings a hint of refinement to any space. It has a velvety, nubby texture that’s irresistibly soft. A woven backing adds enhanced heft and durability, making it ideal for an active household.",true,true,,,100% Polyester,,,,,,,false,,C,,,false,false,,true,,,,,,,,,false,,false,false,false,,false,false,,false,,,,false,,,,MU,,,true,,,,,2067,true,,,,,,A,,,,,,false,,,,,,,2,
